itemId,itemNm,brandNm,displayPrc,strikeOutPrc,siteNm,salestrNm,itemLnkd,itemImgUrl,itemOrdQty,itemOrdQtyTxt,page
1000145593565,양념LA갈비 500g x 2팩 외 양념육 모음전 (돈마호크/갈비/불고기),강강술래,36900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000145593565&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/65/35/59/item/1000145593565_i1_500.jpg,458,주목할만한 상품,8
1000050842275,[비밀특가][시몬스] 침대/매트리스/토퍼 비밀최저가,시몬스,1441150,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000050842275&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/75/22/84/item/1000050842275_i1_500.jpg,209,주목할만한 상품,8
1000808374065,25SS 디스커버리정상가 169000 프레시벤트 여성 미드 바람막이 WJ95,디스커버리,86697,101400,신세계백화점,하남점,https://www.ssg.com/item/itemView.ssg?itemId=1000808374065&siteNo=6009&salestrNo=1018,https://sitem.ssgcdn.com/65/40/37/item/1000808374065_i1_500.jpg,16,주목할만한 상품,8
1000114810229,라이트 리플렉팅 루미나이징 블러쉬&스틱,나스,69700,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000114810229&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/29/02/81/item/1000114810229_i1_500.jpg,2004,주목할만한 상품,8
1000585432400,스페인 정통 에스파듀 SSG 특가,나귀사,127067,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000585432400&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/00/24/43/item/1000585432400_i1_500.jpg,12,주목할만한 상품,8
1000802994087,[멤버쉽전용][샤오미코리아 본사직영판매] 진공 청소기 P30,XIAOMI,94800,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000802994087&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/87/40/99/item/1000802994087_i1_500.jpg,0,주목할만한 상품,8
1000727052626,봄 스타일링 제안 BEST 셔츠/폴로/팬츠 ~40%,브룩스브라더스,88655,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000727052626&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/26/26/05/item/1000727052626_i1_500.jpg,0,주목할만한 상품,8
1000099293699,어른부터 키즈까지 신상 샌들/ 스니커즈 추천! + 추가할인혜택,KEEN,99000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000099293699&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/99/36/29/item/1000099293699_i1_500.jpg,502,주목할만한 상품,8
1000642809834,26 S/S BEST Award + 추가쿠폰 혜택,미소페,96750,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000642809834&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/34/98/80/item/1000642809834_i1_500.jpg,218,주목할만한 상품,8
1000784742639,봄 에디션 출시 롤팬 NEW 오리지널 자동회전냄비 6종 택1,바이탈플랜트,100000,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000784742639&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/39/26/74/item/1000784742639_i1_500.jpg,346,주목할만한 상품,8
1000052642781,26SS 신상입고! ~84%할인 + 추가 쿠폰,키플링,17100,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000052642781&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/81/27/64/item/1000052642781_i1_500.jpg,0,주목할만한 상품,8
1000052595391,SS신상 & 이월 특가 + 최대 쿠폰,쉬즈미스,31980,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000052595391&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/91/53/59/item/1000052595391_i1_500.jpg,0,주목할만한 상품,8
1000531423771,"산뜻하고 더 가볍게, S/S 상품 모아보기",디스커버리,26460,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000531423771&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/71/37/42/item/1000531423771_i1_500.jpg,78,주목할만한 상품,8
1000543916614,스마트 파워 업 초고속 블렌더 CB350KR,닌자,269040,283200,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000543916614&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/14/66/91/item/1000543916614_i1_500.jpg,0,주목할만한 상품,8
1000052256240,"[컨버스공식]지금 필요한 컨버스, 전 연령 쓱 담기",컨버스,38123,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000052256240&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/40/62/25/item/1000052256240_i1_500.jpg,470,주목할만한 상품,8
1000022755703,종가/청정원 BEST 모음,종가집,59900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000022755703&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/03/57/75/item/1000022755703_i1_500.jpg,634,주목할만한 상품,8
1000035498861,베이커리 인기 선물세트(쿠키 마들렌 카스테라 바나나),신라명과,9890,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000035498861&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/61/88/49/item/1000035498861_i1_500.jpg,1039,주목할만한 상품,8
1000520791875,지금부터 쭉 입기 좋은 아우터/니트반팔 외 특가! + 최대20% 할인,헤지스레이디스,188100,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000520791875&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/75/18/79/item/1000520791875_i1_500.jpg,0,주목할만한 상품,8
1000039778812,간절기이불부터 신상 여름이불까지 UP TO 70% OFF,세사,54870,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000039778812&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/12/88/77/item/1000039778812_i1_500.jpg,17,주목할만한 상품,8
1000817283184,베스트 러닝화/워킹화 인기상품 할인,밸롭,76755,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000817283184&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/84/31/28/item/1000817283184_i1_500.jpg,68,주목할만한 상품,8
1000566278144,"[26신상출시]랜턴, 서큘레이터, 선풍기 모음",크레모아,59000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000566278144&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/44/81/27/item/1000566278144_i1_500.jpg,81,주목할만한 상품,8
1000062734437,우리아이 이유식 인기 간식/반찬/음료 모음전,엘빈즈,25190,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000062734437&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/37/44/73/item/1000062734437_i1_500.jpg,562,주목할만한 상품,8
1000577399140,[SSG 단독] 26년 SS신상 여성속옷 / 캡나시 / 봄스타킹 모음,마른파이브,14705,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000577399140&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/40/91/39/item/1000577399140_i1_500.jpg,1240,주목할만한 상품,8
1000673495879,(쓱!)[SSG단독수량입고]*SS러닝화BIGSALE*뉴발란스外인기운동화최대70%할인!,뉴발란스,93150,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000673495879&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/79/58/49/item/1000673495879_i1_500.jpg,0,주목할만한 상품,9
1000032958986,SSG 단독 혜택 포티샤 최대 정품 증정,르네휘테르,74448,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000032958986&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/86/89/95/item/1000032958986_i1_500.jpg,16,주목할만한 상품,9
1000819352478,이랜드 입점 기념 아울렛 특가! 리안뉴욕/올리비아로렌 外,올리비아로렌,22378,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000819352478&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/78/24/35/item/1000819352478_i1_500.jpg,0,주목할만한 상품,9
1000032952271,[재입고]아디다스삼바OG/도쿄/아디제로에보슬/삼바제인외운동화스니커즈딜모음전,아디다스,51562,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000032952271&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/71/22/95/item/1000032952271_i1_500.jpg,0,주목할만한 상품,9
1000811503798,인기 여름 신상품 반팔티/린넨셔츠/슬랙스/반바지/반팔니트 外,지오다노,5950,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000811503798&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/98/37/50/item/1000811503798_i1_500.jpg,15,주목할만한 상품,9
1000066366499,LA MER 나이트 에너지 리셋 듀오 [정품용량급 증정 & SSG 상품권 증정까지!],라메르,476425,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000066366499&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/99/64/36/item/1000066366499_i1_500.jpg,0,주목할만한 상품,9
1000048909902,인기 제철먹거리 (고구마/토마토/망고/키위/오렌지 등),자연맛남,9900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000048909902&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/02/99/90/item/1000048909902_i1_500.jpg,2988,주목할만한 상품,9
1000626150001,[정품] MOVE YOUR STYLE–나이키 · 아디다스 스포츠백 컬렉션,나이키,20000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000626150001&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/01/00/15/item/1000626150001_i1_500.jpg,422,주목할만한 상품,9
1000815508932,음식물 처리기 모음,쿠쿠,380370,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000815508932&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/32/89/50/item/1000815508932_i1_500.jpg,16,주목할만한 상품,9
1000769804596,[대부도] 동춘서커스 입장권(~26/06/30까지 이용 가능),동춘서커스,17000,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000769804596&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/96/45/80/item/1000769804596_i1_500.jpg,0,주목할만한 상품,9
1000278522580,[5월 내 배송]스토케 트립트랩 하이체어+베이비세트+트레이,스토케,680000,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000278522580&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/80/25/52/item/1000278522580_i1_500.jpg,13,주목할만한 상품,9
1000104351458,라피아 토트백 외 인기 아이템 특가! + 최대 ~25%할인,닥스,221400,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000104351458&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/58/14/35/item/1000104351458_i1_500.jpg,0,주목할만한 상품,9
1000347989139,[백화점 1위  침구브랜드]본격 여/름/준/비! 여름을 위한 필수템 최대~68% SALE,코지네스트,93000,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000347989139&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/39/91/98/item/1000347989139_i1_500.jpg,304,주목할만한 상품,9
1000040876433,[금주의 혜택]선물포장 ~59%OFF+추가쿠폰,스톤헨지,266400,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000040876433&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/33/64/87/item/1000040876433_i1_500.jpg,0,주목할만한 상품,9
1000819033159,겜미 26SS 반팔티셔츠 4종 外 의류 모음전,,51129,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000819033159&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/59/31/03/item/1000819033159_i1_500.jpg,552,주목할만한 상품,9
1000556909512,인기상품 특가할인 +쿠폰혜택,루즈앤라운지,88110,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000556909512&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/12/95/90/item/1000556909512_i1_500.jpg,0,주목할만한 상품,9
1000048411038,장원영 PICK 외 26SS 신상 베스트 컬렉션 + 할인 쿠폰 혜택,타미진스,63793,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000048411038&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/38/10/41/item/1000048411038_i1_500.jpg,0,주목할만한 상품,9
1000055213162,구찌 SSG 단독 구성,구찌 뷰티,71100,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000055213162&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/62/31/21/item/1000055213162_i1_500.jpg,0,주목할만한 상품,9
1000818611093,"과 함께하는 봄맞이 티 타임,한복 가방 세트",오설록,39690,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000818611093&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/93/10/61/item/1000818611093_i1_500.jpg,366,주목할만한 상품,9
1000611947834,인기 수입 오일/발사믹/시즈닝 외 미식 특가전,,72000,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000611947834&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/34/78/94/item/1000611947834_i1_500.jpg,313,주목할만한 상품,9
1000818915251,일본 정통 수제 돈까스 모음전 (등심/치즈/카사네/마늘치즈/콰트로치즈),사보텐,29600,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000818915251&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/51/52/91/item/1000818915251_i1_500.jpg,0,주목할만한 상품,9
1000308401863,진미채/볶음땅콩3.75kg 외  건어물 인기견과,너트리,15925,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000308401863&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/63/18/40/item/1000308401863_i1_500.jpg,737,주목할만한 상품,9
1000264019521,스페셜 기프트 증정,맥,66215,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000264019521&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/21/95/01/item/1000264019521_i1_500.jpg,15,주목할만한 상품,9
1000777279720,달콤한 한 입 겐츠베이커리,겐츠베이커리,30780,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000777279720&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/20/97/27/item/1000777279720_i1_500.jpg,352,주목할만한 상품,9
1000529944096,"비타500, 옥수수수염차, 진한 헛개차, 썬키스트 광동 인기 음료, 간식 모음전 + 무료배송",광동,15900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000529944096&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/96/40/94/item/1000529944096_i1_500.jpg,28,주목할만한 상품,9
1000045401083,사랑받은 베스트 제품 최대 ~81%,칼린,41667,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000045401083&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/83/10/40/item/1000045401083_i1_500.jpg,0,주목할만한 상품,9
1000806299657,프리 써머 단독 딜,디아도라,35105,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000806299657&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/57/96/29/item/1000806299657_i1_500.jpg,317,주목할만한 상품,9
1000647092113,[아틀리에 나인] 인플루언서와 함께하는 SS 쇼핑찬스,나인(Atelier Nain),50859,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000647092113&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/13/21/09/item/1000647092113_i1_500.jpg,148,주목할만한 상품,9
1000717644307,S/S 출시기념 최대59%+사계절 차렵이불/여름이불/패드/알러지케어,호무로,14450,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000717644307&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/07/43/64/item/1000717644307_i1_500.jpg,41,주목할만한 상품,9
1000026044031,[패션슈즈] 26SS 인기아이템 팀버랜드/버켄스탁/어그샌들/닥터마틴 특별할인전,UGG,76820,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000026044031&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/31/40/04/item/1000026044031_i1_500.jpg,34,주목할만한 상품,9
1000052592542,SS신상 & 이월 특가 + 추가 쿠폰,리스트,45050,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000052592542&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/42/25/59/item/1000052592542_i1_500.jpg,0,주목할만한 상품,10
1000817548804,전자레인지 플랫형 23리터 MFE923TWL18,현대큐밍,101270,105500,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000817548804&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/04/88/54/item/1000817548804_i1_500.jpg,0,주목할만한 상품,10
1000806822600,[덕산] 리솜 스플라스 워터파크 이용권 (3.28~7.16),리솜리조트,28000,,,S.COM몰,https://www.ssg.com/item/itemView.ssg?itemId=1000806822600&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/00/26/82/item/1000806822600_i1_500.jpg,30,주목할만한 상품,10
1000293869155,2026 고객감사 이벤트 ~45% 특가 상품,보이스캐디,399000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000293869155&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/55/91/86/item/1000293869155_i1_500.jpg,28,주목할만한 상품,10
1000100302265,봄 간절기 아이템 셔츠 블라우스부터 가디건까지,H&M,15900,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000100302265&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/65/22/30/item/1000100302265_i1_500.jpg,0,주목할만한 상품,10
1000248337722,닥스/헤지스 SS시즌 골프웨어 최대 ~57%OFF + 25%추가할인혜택!,닥스골프,67200,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000248337722&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/22/77/33/item/1000248337722_i1_500.jpg,75,주목할만한 상품,10
1000687696945,봄신상 모자 vs 가방 특가찬스,나이키,18518,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000687696945&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/45/69/69/item/1000687696945_i1_500.jpg,0,주목할만한 상품,10
1000024536894,[닥터 브로너스] 저자극 보습 리프레쉬 바디워시,닥터브로너스,41480,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000024536894&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/94/68/53/item/1000024536894_i1_500.jpg,822,주목할만한 상품,10
1000028917111,스프링 컬렉션,룰루레몬,230000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000028917111&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/11/71/91/item/1000028917111_i1_500.jpg,0,주목할만한 상품,10
1000032553515,"앱솔뤼 드 퍼퓸, 투명함 속 더 강렬한 포뮬러",바이레도,324000,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000032553515&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/15/35/55/item/1000032553515_i1_500.jpg,335,주목할만한 상품,10
1000034327864,스위스 NO.1 두피 샴푸 기획전 + 다다익선 쿠폰,라우쉬,38456,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000034327864&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/64/78/32/item/1000034327864_i1_500.jpg,1708,주목할만한 상품,10
1000036411574,26SS 런닝 용품 운동화/백팩/모자 모음전◀,노스페이스,11400,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000036411574&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/74/15/41/item/1000036411574_i1_500.jpg,0,주목할만한 상품,10
1000037664019,"셀럽이 애정하는 브랜드, 우아한 품격  남다른 감각",딘트,41040,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000037664019&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/19/40/66/item/1000037664019_i1_500.jpg,31,주목할만한 상품,10
1000038154225,"[쉿!SSG비밀특가]국민육아템! 디즈니모빌, 점퍼/위고/아기체육관 모음",브라이트스타트,189000,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000038154225&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/25/42/15/item/1000038154225_i1_500.jpg,12,주목할만한 상품,10
1000041474623,[톰 포드] NEW 쏠레이 선키스드 블러시 단독 선출시,TOM FORD BEAUTY (공식),56430,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000041474623&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/23/46/47/item/1000041474623_i1_500.jpg,13,주목할만한 상품,10
1000042397418,제철과일 채소 모음 특가[참외/대저토마토/딸기/봄채소 등],다농이네,19010,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000042397418&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/18/74/39/item/1000042397418_i1_500.jpg,3494,주목할만한 상품,10
1000043127360,실내수영복/용품 BEST 50sku,아레나,33150,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000043127360&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/60/73/12/item/1000043127360_i1_500.jpg,105,주목할만한 상품,10
1000043354733,[플레이모빌 공식수입제품] 어린이날 선물 추천  인기 아이템 모음전 + 추가할인,플레이모빌,7920,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000043354733&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/33/47/35/item/1000043354733_i1_500.jpg,120,주목할만한 상품,10
1000044917393,[뉴발란스 아디다스 외] 530/740/삼바/가젤/도쿄 BEST 운동화 스니커즈 50종 택일,뉴발란스,50666,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000044917393&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/93/73/91/item/1000044917393_i1_500.jpg,0,주목할만한 상품,10
1000048446537,SSG 단독 특가  + 24% 쿠폰 혜택,메트로시티,112860,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000048446537&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/37/65/44/item/1000048446537_i1_500.jpg,0,주목할만한 상품,10
1000048544818,"[정품] 뉴발란스530,740外 아디다스 인기 러닝화 운동화 최대 55% 할인",뉴발란스,64923,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000048544818&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/18/48/54/item/1000048544818_i1_500.jpg,11,주목할만한 상품,10
1000052765166,"[스톤헨지X김지원]26SS 뉴 컬렉션 오픈, SSG 단독 물량!",스톤헨지,160200,,,S.COM몰,https://www.ssg.com/item/dealItemView.ssg?itemId=1000052765166&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/66/51/76/item/1000052765166_i1_500.jpg,78,주목할만한 상품,10
1000066523071,여름구스 한정 특가 外 여름이불/베개커버/패드 추천,소프라움,26319,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000066523071&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/71/30/52/item/1000066523071_i1_500.jpg,10,주목할만한 상품,10
1000219477416,단독 선출시 사이프러스 앤 그레이프바인 코롱 인텐스 30ml,조 말론 런던,134473,,신세계백화점,본점,https://www.ssg.com/item/dealItemView.ssg?itemId=1000219477416&siteNo=6009&salestrNo=1002,https://sitem.ssgcdn.com/16/74/47/item/1000219477416_i1_500.jpg,993,주목할만한 상품,10
